Timestamp,Record,ABSSpd Avg,ABSSpd Avg [Quality],AbsTilt Avg,AbsTilt Avg [Quality],Direction Avg,Direction Avg [Quality],EastCur Avg,EastCur Avg [Quality],Gill DewPoint Avg,Gill DewPoint Avg [Quality],Gill Latitude,Gill Latitude [Quality],Gill Longitude,Gill Longitude [Quality],Gill Pressure,Gill Pressure [Quality],Gill Rain mm Tot,Gill Rain mm Tot [Quality],Gill TotalDailyRain mm,Gill TotalDailyRain mm [Quality],Gill TotalRain mm,Gill TotalRain mm [Quality],Gill Wd MeanUnitVector,Gill Wd MeanUnitVector [Quality],Gill Wd StdDev,Gill Wd StdDev [Quality],Gill WindSpd Max,Gill WindSpd Max [Quality],Gill Ws Mean,Gill Ws Mean [Quality],Heading Avg,Heading Avg [Quality],MaxTilt Avg,MaxTilt Avg [Quality],NorthCur Avg,NorthCur Avg [Quality],PingCnt Avg,PingCnt Avg [Quality],SigStrength Avg,SigStrength Avg [Quality],SPstd Avg,SPstd Avg [Quality],StdTilt Avg,StdTilt Avg [Quality],TiltX Avg,TiltX Avg [Quality],TiltY Avg,TiltY Avg [Quality]
Units,,,,,,,,,,Celcius,,,,,,hPa,,mm,,,,mm,,Deg,,Deg,,m/s,,m/s,,,,,,,,,,,,,,,,,,,
2025/3/9 18:50,221144,19.968,,1.54,,299.029,,-17.459,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,284.7,,,,2.49,,1.963,,333.835,,1.977,,9.689,,100,,-29.055,,4.231,,0.22,,-1.524,,0.158,
2025/3/9 19:00,221145,14.519,,1.792,,290.201,,-13.626,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,286.5,,,,2.58,,2.121,,327.27,,1.863,,5.014,,100,,-28.6,,4.703,,0.076,,-1.749,,-0.384,
2025/3/9 19:10,221146,13.458,,1.42,,291.187,,-12.548,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,293.8,,,,2.66,,1.929,,329.469,,1.497,,4.864,,100,,-28.889,,4.179,,0.031,,-1.415,,-0.112,
2025/3/9 19:20,221147,10.264,,1.301,,279.852,,-10.113,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,302.3,,,,2.2,,1.425,,323.652,,1.315,,1.756,,100,,-33.165,,3.964,,0.029,,-1.264,,0.307,
2025/3/9 19:30,221148,8.96,,1.225,,250.88,,-8.466,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,308.6,,,,2.08,,1.283,,319.584,,1.317,,-2.935,,100,,-31.259,,3.747,,0.096,,-1.212,,0.083,
2025/3/9 19:40,221149,5.996,,100,,308.491,,-4.693,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,294.4,,,,1.53,,1.06,,338.527,,1.269,,3.732,,-28.051,,3.572,,0.451,,1.297,,-1.186,,0,
2025/3/9 19:50,221150,2.118,,1.102,,142.508,,1.289,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,134.5,,,,1.09,,0.805,,151.232,,1.173,,-1.68,,100,,-28.114,,4.36,,0.032,,-0.508,,0.977,
2025/3/9 20:00,221151,5.622,,1.216,,126.067,,4.544,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,113.9,,,,1.67,,0.998,,153.002,,1.243,,-3.31,,100,,-29.282,,4.018,,0.027,,-0.584,,1.067,
2025/3/9 20:10,221152,7.007,,1.311,,158.467,,2.572,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,101.4,,,,1.66,,1.095,,169.376,,1.319,,-6.518,,100,,-29.655,,4.696,,0.004,,-0.555,,1.188,
2025/3/9 20:20,221153,10.092,,1.298,,138.263,,6.718,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,119.4,,,,1.33,,0.813,,166.781,,1.304,,-7.531,,100,,-32.486,,4.308,,0.015,,-0.535,,1.183,
2025/3/9 20:30,221154,10.311,,1.319,,116.151,,9.256,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,113.6,,,,1.45,,0.984,,150.754,,1.389,,-4.544,,100,,-32.815,,4.564,,0.073,,-0.28,,1.289,
2025/3/9 20:40,221155,10.529,,100,,117.236,,9.362,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,120.7,,,,1.22,,0.809,,152.179,,1.257,,-4.819,,-34.827,,4.295,,1.147,,1.272,,-5.147,,1,
2025/3/9 20:50,221156,11.939,,1.379,,101.519,,11.699,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,138.9,,,,0.95,,0.52,,142.095,,1.403,,-2.384,,100,,-35.167,,4.304,,0.01,,-0.242,,1.358,
2025/3/9 21:00,221157,14.856,,1.802,,111.977,,13.777,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,168.3,,,,0.72,,0.476,,151.622,,1.864,,-5.56,,100,,-34.057,,4.112,,0.057,,-0.066,,1.801,
2025/3/9 21:10,221158,17.781,,1.794,,118.229,,15.667,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,142.8,,,,1.1,,0.678,,152.524,,1.802,,-8.411,,100,,-35.449,,4.53,,0.014,,-0.146,,1.788,
2025/3/9 21:20,221159,18.621,,1.94,,113.856,,17.03,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,131.7,,,,1.07,,0.664,,149.598,,1.974,,-7.531,,100,,-35.246,,4.364,,0.093,,-0.06,,1.939,
2025/3/9 21:30,221160,17.319,,100,,110.456,,16.226,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,126.6,,,,0.97,,0.723,,149.029,,1.73,,-6.053,,-35.756,,4.009,,0.729,,1.857,,0.042,,1,
2025/3/9 21:40,221161,17.054,,100,,98.375,,16.872,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,120.6,,,,1.32,,0.972,,141.628,,1.743,,-2.484,,-35.365,,4.05,,0.709,,1.76,,0.34,,1,
2025/3/9 21:50,221162,15.989,,100,,104.512,,15.479,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,118.1,,,,1.58,,0.934,,144.04,,1.503,,-4.007,,-35.233,,4.063,,0.482,,1.516,,0.253,,1,
2025/3/9 22:00,221163,18.061,,100,,120.478,,15.565,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,112.6,,,,1.28,,0.923,,154.907,,1.893,,-9.161,,-33.852,,4.096,,1.889,,1.967,,1.116,,1,
2025/3/9 22:10,221164,19.741,,100,,125.883,,15.994,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,120.6,,,,1.37,,0.964,,153.302,,2.094,,-11.571,,-33.851,,4.134,,2.081,,2.148,,2.278,,1,
2025/3/9 22:20,221165,22.905,,100,,123.346,,19.134,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,116.6,,,,1.12,,0.727,,150.492,,2.244,,-12.591,,-32.068,,4.912,,2.243,,2.257,,2.608,,2,
2025/3/9 22:30,221166,28.847,,100,,101.269,,28.291,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,106.5,,,,1.88,,1.262,,144.168,,2.267,,-5.637,,-33.609,,5.692,,0.194,,2.378,,0.571,,2,
2025/3/9 22:40,221167,27.872,,2.095,,113.493,,25.562,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,119.9,,,,1.8,,1.29,,143.02,,2.104,,-11.111,,100,,-30.879,,6.695,,0.016,,0.696,,1.975,
2025/3/9 22:50,221168,25.106,,2.281,,107.981,,23.88,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,143.7,,,,1.29,,1.045,,141.159,,2.285,,-7.75,,100,,-31.156,,6.439,,0.016,,0.797,,2.135,
2025/3/9 23:00,221169,25.086,,2.392,,108.149,,23.838,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,134.6,,,,1.61,,1.012,,138.417,,2.435,,-7.814,,100,,-29.111,,5.27,,0.054,,0.974,,2.185,
2025/3/9 23:10,221170,22.629,,2.731,,110.874,,21.143,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,91.5,,,,2.31,,1.702,,142.543,,2.768,,-8.063,,100,,-27.939,,5.562,,0.023,,1.14,,2.482,
2025/3/9 23:20,221171,22.989,,2.288,,115.318,,20.781,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,115.5,,,,1.88,,1.227,,143.559,,2.289,,-9.831,,100,,-26.805,,5.632,,0.004,,0.946,,2.083,
2025/3/9 23:30,221172,18.293,,2.394,,105.55,,17.624,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,121.2,,,,1.72,,1.389,,146.671,,2.403,,-4.904,,100,,-27.39,,5.948,,0.012,,0.858,,2.234,
2025/3/9 23:40,221173,22.253,,2.211,,122.781,,18.709,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,123.9,,,,2.23,,1.489,,148.229,,2.421,,-12.049,,100,,-28.345,,3.961,,0.135,,0.673,,2.106,
2025/3/9 23:50,221174,21.476,,2.518,,119.413,,18.707,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,122.6,,,,1.9,,1.457,,147.461,,2.682,,-10.547,,100,,-29.912,,4.541,,0.033,,0.958,,2.329,
2025/3/10 0:00,221175,18.202,,2.375,,118.707,,15.965,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,124.3,,,,1.82,,1.391,,147.288,,2.425,,-8.743,,100,,-26.847,,4.841,,0.066,,0.815,,2.231,
2025/3/10 0:10,221176,19.586,,2.505,,110.085,,18.395,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,132.9,,,,1.48,,1.093,,148.165,,2.587,,-6.726,,100,,-29.652,,4.661,,0.122,,0.832,,2.36,
2025/3/10 0:20,221177,19.023,,100,,109.152,,17.97,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,136.9,,,,1.03,,0.764,,151.73,,2.38,,-6.241,,-29.248,,4.164,,2.266,,2.494,,7.298,,1,
2025/3/10 0:30,221178,15.203,,100,,124.287,,12.561,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,134.9,,,,1.13,,0.826,,151.634,,2.658,,-8.564,,-27.095,,4.365,,2.569,,2.73,,6.833,,1,
2025/3/10 0:40,221179,14.782,,2.423,,107.98,,14.06,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,126.2,,,,1.15,,0.876,,149.122,,2.482,,-4.563,,100,,-30.605,,3.924,,0.084,,0.806,,2.284,
2025/3/10 0:50,221180,13.127,,2.124,,112.927,,12.09,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,129,,,,1.24,,0.864,,150.369,,2.124,,-5.114,,100,,-31.12,,3.97,,0,,0.471,,2.072,
2025/3/10 1:00,221181,12.11,,2.228,,120.901,,10.391,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,170.7,,,,1.05,,0.637,,151.826,,2.244,,-6.219,,100,,-30.178,,4.355,,0.012,,0.551,,2.159,
2025/3/10 1:10,221182,12.78,,2.368,,127.286,,10.168,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,168.1,,,,0.88,,0.6,,154.405,,2.39,,-7.742,,100,,-31.189,,3.843,,0.031,,0.507,,2.313,
2025/3/10 1:20,221183,10.389,,2.143,,107.276,,9.92,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,164,,,,0.95,,0.587,,152.784,,2.144,,-3.085,,100,,-31.469,,3.767,,0.004,,0.43,,2.1,
2025/3/10 1:30,221184,11.159,,2.015,,108.977,,10.553,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,131.7,,,,0.91,,0.618,,153.053,,2.093,,-3.629,,100,,-31.869,,4.11,,0.053,,0.462,,1.961,
2025/3/10 1:40,221185,13.669,,100,,109.954,,12.848,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,121.4,,,,1.04,,0.652,,153.633,,2.171,,-4.665,,-31.177,,4.985,,2.12,,2.206,,4.675,,1,
2025/3/10 1:50,221186,9.493,,1.949,,113.353,,8.715,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,67.18,,,,1.43,,0.945,,151.311,,2.021,,-3.763,,100,,-31.495,,3.798,,0.013,,0.386,,1.911,
2025/3/10 2:00,221187,9.165,,100,,120.052,,7.933,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,110,,,,0.86,,0.664,,151.783,,1.879,,-4.59,,-30.967,,4.364,,0.836,,2.007,,0.399,,1,
2025/3/10 2:10,221188,8.456,,100,,116.769,,7.55,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,149.5,,,,0.81,,0.362,,150.625,,1.844,,-3.809,,-30.367,,4.432,,1.818,,1.846,,3.078,,1,
2025/3/10 2:20,221189,7.058,,100,,103.738,,6.856,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,28.64,,,,1.22,,0.71,,149.744,,1.831,,-1.676,,-31.014,,4.079,,0.788,,1.833,,0.398,,1,
2025/3/10 2:30,221190,7.355,,100,,114.183,,6.71,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,81.7,,,,0.99,,0.492,,152.639,,1.781,,-3.013,,-31.67,,3.638,,0.759,,1.791,,0.284,,1,
2025/3/10 2:40,221191,5.499,,1.827,,115.421,,4.967,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,50.74,,,,0.99,,0.57,,153.054,,1.833,,-2.361,,100,,-31.561,,3.739,,0.006,,0.274,,1.806,
2025/3/10 2:50,221192,5.329,,100,,115.298,,4.818,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,338,,,,0.58,,0.398,,151.914,,1.708,,-2.277,,-30.453,,3.851,,0.698,,1.835,,0.183,,1,
2025/3/10 3:00,221193,3.758,,100,,87.099,,3.753,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,244.2,,,,0.6,,0.253,,154.046,,1.504,,0.19,,-31.881,,4.657,,0.502,,1.506,,-0.078,,1,
2025/3/10 3:10,221194,2.523,,1.255,,6.607,,0.29,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,127.3,,,,1.02,,0.413,,157.258,,1.265,,2.506,,100,,-30.144,,4.149,,0.009,,-0.383,,1.195,
2025/3/10 3:20,221195,3.124,,100,,124.989,,2.559,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,31.34,,,,1.63,,1.084,,229.619,,0.87,,-1.791,,-32.501,,3.902,,0.793,,0.88,,-3.547,,-1,
2025/3/10 3:30,221196,12.89,,100,,289.974,,-12.115,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,336.1,,,,1.04,,0.711,,324.412,,1.082,,4.403,,-32.034,,4.2,,0.473,,1.135,,-9.725,,-1,
2025/3/10 3:40,221197,15.45,,1.179,,301.784,,-13.133,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,349.7,,,,1.53,,0.744,,331.468,,1.202,,8.138,,100,,-34.278,,5.422,,0.027,,-0.958,,0.686,
2025/3/10 3:50,221198,22.231,,1.089,,303.856,,-18.461,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,360,,,,0.85,,0.519,,334.624,,1.095,,12.385,,100,,-35.672,,4.398,,0.019,,-0.448,,0.993,
2025/3/10 4:00,221199,20.196,,1.275,,298.79,,-17.7,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,52.82,,,,0.73,,0.354,,332.882,,1.275,,9.727,,100,,-34.779,,5.011,,0.002,,-0.107,,1.27,
2025/3/10 4:10,221200,25.074,,1.351,,297.395,,-22.262,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,99.4,,,,1.71,,0.604,,331.684,,1.4,,11.537,,100,,-38.011,,4.67,,0.043,,0.203,,1.335,
2025/3/10 4:20,221201,27.854,,1.311,,292.37,,-25.758,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,123,,,,1.9,,1.162,,327.886,,1.313,,10.601,,100,,-33.568,,4.564,,0.004,,-0.393,,1.251,
2025/3/10 4:30,221202,33.478,,100,,293.836,,-30.623,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,75.96,,,,1.75,,0.892,,331.438,,1.628,,13.529,,-28.655,,4.136,,1.595,,1.669,,-2.975,,-1,
2025/3/10 4:40,221203,34.953,,100,,277.153,,-34.681,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,115.2,,,,1.41,,0.693,,325.126,,1.178,,4.352,,-26.412,,3.805,,1.153,,1.256,,-2.359,,-1,
2025/3/10 4:50,221204,36.87,,100,,277.841,,-36.525,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,127.2,,,,1.73,,1.213,,326.224,,1.763,,5.03,,-25.479,,4.468,,1.757,,1.801,,1.016,,1,
2025/3/10 5:00,221205,38.179,,1.386,,288.579,,-36.189,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,95.9,,,,1.59,,1.164,,329.8,,1.403,,12.164,,100,,-28.981,,4.996,,0.034,,-0.276,,1.358,
2025/3/10 5:10,221206,47.569,,2.418,,288.958,,-44.989,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,77.27,,,,1.43,,0.777,,331.315,,2.534,,15.454,,100,,-27.757,,4.393,,0.121,,0.982,,2.175,
2025/3/10 5:20,221207,48.411,,1.904,,286.648,,-46.382,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,139.6,,,,0.98,,0.455,,330.403,,1.97,,13.869,,100,,-26.682,,4.348,,0.158,,-0.111,,1.897,
2025/3/10 5:30,221208,46.489,,100,,281.121,,-45.616,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,193.5,,,,1.36,,0.904,,327.603,,1.209,,8.967,,-22.112,,3.724,,0.199,,1.28,,0.155,,1,
2025/3/10 5:40,221209,42.417,,1.268,,276.632,,-42.133,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,261,,,,1.54,,0.769,,324.574,,1.32,,4.899,,100,,-19.551,,3.804,,0.053,,-1.178,,0.252,
2025/3/10 5:50,221210,48.606,,100,,280.15,,-47.845,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,193.2,,,,1.22,,0.617,,325.388,,1.542,,8.566,,-19.737,,4.453,,1.028,,1.544,,-1.148,,0,
2025/3/10 6:00,221211,44.669,,100,,280.943,,-43.857,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,333.9,,,,1.14,,0.643,,327.568,,1.461,,8.479,,-18.648,,3.687,,0.968,,1.611,,-1.085,,0,
2025/3/10 6:10,221212,45.411,,1.431,,278.766,,-44.881,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,165.9,,,,1.07,,0.505,,327.502,,1.812,,6.921,,100,,-17.492,,3.533,,0.376,,-1.125,,0.852,
2025/3/10 6:20,221213,48.656,,1.377,,283.788,,-47.253,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,303.6,,,,0.97,,0.639,,328.863,,1.394,,11.596,,100,,-17.764,,4.428,,0.035,,-1.327,,0.28,
2025/3/10 6:30,221214,46.638,,1.166,,277.361,,-46.254,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,351.5,,,,1.2,,0.729,,325.591,,1.235,,5.975,,100,,-16.647,,4.069,,0.173,,-1.095,,-0.292,
2025/3/10 6:40,221215,49.211,,0.98,,276.098,,-48.932,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,342.7,,,,1.17,,0.681,,327.397,,1.289,,5.227,,100,,-16.849,,3.744,,0.293,,-0.914,,0.17,
2025/3/10 6:50,221216,50.871,,0.574,,279.09,,-50.232,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,344.8,,,,1,,0.525,,327.878,,0.843,,8.037,,100,,-18.13,,3.864,,0.135,,-0.566,,0.072,
2025/3/10 7:00,221217,52.232,,100,,283.169,,-50.858,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,61.62,,,,1.27,,0.746,,329.232,,0.597,,11.9,,-18.466,,4.232,,0.18,,0.649,,-5.64,,-1,
2025/3/10 7:10,221218,55.158,,100,,281.322,,-54.084,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,93.6,,,,1.27,,0.762,,328.193,,1.024,,10.829,,-17.713,,4.062,,0.185,,1.344,,-1.003,,0,
2025/3/10 7:20,221219,53.331,,0.747,,278.696,,-52.718,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,98.9,,,,1.88,,0.929,,328.515,,1.457,,8.063,,100,,-19.357,,4.27,,0.379,,-0.596,,0.44,
2025/3/10 7:30,221220,49.176,,2.022,,298.228,,-43.328,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,128.2,,,,1.29,,0.755,,329.21,,2.157,,23.259,,100,,-22.01,,6.329,,0.385,,0.326,,1.992,
2025/3/10 7:40,221221,54.39,,3.267,,313.999,,-39.126,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,119.5,,,,2.16,,1.175,,335.276,,3.426,,37.782,,100,,-21.281,,14.57,,0.18,,-0.138,,3.219,
2025/3/10 7:50,221222,52.328,,100,,322.177,,-32.089,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,124.3,,,,1.94,,1.23,,336.545,,4.79,,41.334,,-19.582,,15.544,,0.711,,5.117,,0.575,,4,
2025/3/10 8:00,221223,50.877,,3.424,,315.515,,-35.651,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,109.8,,,,2.26,,1.169,,334.187,,3.431,,36.298,,100,,-19.603,,14.319,,0.023,,2.039,,2.723,
2025/3/10 8:10,221224,47.102,,100,,308.726,,-36.746,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,89.5,,,,2.34,,1.23,,332.294,,2.292,,29.466,,-20.069,,13.149,,2.125,,2.63,,8.593,,1,
2025/3/10 8:20,221225,45.253,,1.888,,308.242,,-35.541,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,62.65,,,,2.73,,1.051,,333.04,,2.011,,28.011,,100,,-20.783,,13.357,,0.215,,0.309,,1.84,
2025/3/10 8:30,221226,40.376,,100,,308.75,,-31.488,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,20.93,,,,2.02,,1.071,,333.484,,0.916,,25.272,,-22.399,,7.423,,0.034,,2.216,,0.044,,8,
2025/3/10 8:40,221227,48.461,,1.099,,289.36,,-45.721,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,320.6,,,,2.04,,0.838,,331.242,,1.17,,16.065,,100,,-20.645,,3.833,,0.087,,-0.859,,0.332,
2025/3/10 8:50,221228,47.83,,0.915,,289.677,,-45.037,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,329,,,,3.01,,1.204,,336.544,,0.958,,16.105,,100,,-21.054,,4.605,,0.071,,-0.728,,-0.137,
2025/3/10 9:00,221229,38.044,,0.701,,287.182,,-36.346,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,301.2,,,,3.2,,1.347,,334.404,,0.735,,11.238,,100,,-20.342,,4.115,,0.009,,-0.688,,0.136,
2025/3/10 9:10,221230,34.999,,1.014,,285.506,,-33.725,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,268.5,,,,2.53,,1.548,,329.684,,1.046,,9.357,,100,,-22.261,,3.958,,0.026,,-1.013,,0.014,
2025/3/10 9:20,221231,20.085,,1.191,,297.001,,-17.896,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,261.3,,,,2.59,,1.332,,338.545,,1.545,,9.119,,100,,-25.261,,4.79,,0.227,,-1.128,,-0.38,
2025/3/10 9:30,221232,4.754,,100,,337.316,,-1.833,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,45.44,,,,4.16,,1.949,,175.121,,0.636,,4.386,,-19.731,,4.124,,0.212,,0.87,,-5.943,,-1,
2025/3/10 9:40,221233,20.986,,100,,120.296,,18.12,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,73.02,,,,2.8,,1.822,,158.413,,1.086,,-10.587,,-25.926,,4.047,,0.996,,1.129,,-3.837,,-1,
2025/3/10 9:50,221234,44.317,,100,,108.286,,42.079,,1000,,-20.169,,148.464,,9999.9,,0,,0,,0,,56.35,,,,4.03,,2.783,,152.879,,1.636,,-13.905,,-26.234,,4.285,,0.251,,1.729,,1.005,,1,
2025/3/10 10:00,221235,45.859,,1.107,,114.577,,41.704,,1000,,-20.169,,148.464,,9999.9,,2.16,,2.16,,0.08,,48.66,,,,3.02,,2.101,,153.805,,1.417,,-19.074,,100,,-22.144,,3.805,,0.055,,-0.166,,1.094,
2025/3/10 10:10,221236,41.933,,1.322,,119.766,,36.4,,1000,,-20.169,,148.464,,9999.9,,2.4,,4.56,,0.08,,82.5,,,,3.83,,2.819,,159.749,,1.862,,-20.818,,100,,-20.671,,4.573,,0.74,,-1.211,,0.504,
2025/3/10 10:20,221237,44.171,,100,,122.22,,37.369,,1000,,-20.169,,148.464,,9999.9,,2.4,,6.96,,0.08,,86.5,,,,4.35,,3.293,,161.99,,1.734,,-23.551,,-22.363,,5.061,,0.573,,1.892,,0.727,,1,
2025/3/10 10:30,221238,39.667,,2.151,,123.788,,32.967,,1000,,-20.169,,148.464,,9999.9,,2.4,,9.36,,0.08,,86.4,,,,3.74,,2.504,,161.694,,2.159,,-22.06,,100,,-21.192,,4.46,,0.072,,-1.235,,1.756,
2025/3/10 10:40,221239,43.496,,100,,123.88,,36.111,,1000,,-20.169,,148.464,,9999.9,,2.4,,11.76,,0.08,,82,,,,3.81,,2.673,,164.165,,1.943,,-24.247,,-21.539,,4.597,,1.506,,1.963,,-1.227,,0,
2025/3/10 10:50,221240,42.516,,100,,128.579,,33.237,,1000,,-20.169,,148.464,,9999.9,,2.4,,14.16,,0.08,,90.1,,,,4.14,,3.195,,151.072,,3.594,,-26.513,,-25.377,,6.831,,2.885,,5.453,,1.906,,0,
2025/3/10 11:00,221241,44.997,,100,,130.965,,890,,1000,,-20.169,,148.464,,9999.9,,0.24,,14.4,,0.08,,81.3,,,,4.51,,3.499,,33.978,,9.704,,-2.95,,-23.706,,13.938,,7.77,,9.753,,148.073,,5.823,
2025/3/10 11:10,221242,56.359,,100,,129.948,,43.206,,1000,,-20.169,,148.464,,9999.9,,0,,14.4,,0.08,,96.3,,,,4.78,,3.655,,143.509,,10.235,,-36.188,,-23.012,,13.95,,0.33,,11.899,,7.148,,7,
2025/3/10 11:20,221243,59.412,,10.401,,129.697,,45.714,,1000,,-20.169,,148.464,,9999.9,,0,,14.4,,0.08,,90.4,,,,4.79,,3.472,,139.939,,10.662,,-37.948,,100,,-23.248,,10.651,,0.35,,6.522,,8.117,
2025/3/10 11:30,221244,59.392,,7.65,,131.307,,44.614,,1000,,-20.169,,148.464,,9999.9,,0,,14.4,,0.08,,97.1,,,,4.76,,3.433,,149.213,,7.651,,-39.204,,100,,-21.139,,15.185,,0,,3.232,,6.937,
2025/3/10 11:40,221245,52.709,,8.016,,138.236,,35.107,,1000,,-20.169,,148.464,,9999.9,,0,,14.4,,0.08,,91.2,,,,5.3,,3.795,,151.715,,8.381,,-39.315,,100,,-20.811,,15.012,,0.24,,5.113,,6.172,
2025/3/10 11:50,221246,54.122,,7.666,,128.425,,42.4,,1000,,-20.169,,148.464,,9999.9,,0,,14.4,,0.08,,106,,,,5.61,,3.753,,148.159,,7.772,,-33.636,,100,,-20.41,,15.545,,0.081,,3.45,,6.85,
2025/3/10 11:50,221247,54.122,,7.666,,128.425,,42.4,,1000,,-20.169,,148.464,,9999.9,,0,,14.4,,0.08,,106,,,,5.61,,3.753,,148.159,,7.772,,-33.636,,100,,-20.41,,15.545,,0.081,,3.45,,6.85,
2025/3/10 12:00,221248,51.352,,100,,137.8,,34.494,,1000,,-20.169,,148.464,,9999.9,,0,,14.4,,0.08,,108.6,,,,6.3,,3.96,,151.324,,8.064,,-38.042,,-20.78,,15.676,,7.45,,9.116,,3.077,,0,
