LOCATION_ID_BSA,LOCATION_NAME,Lat_GDA94,Long_GDA04,SURVEY_DATE,Time_HHMMSS,Depth_m,Data qualifier for Chlorophyll-a (ug/L),Chlorophyll-a (ug/L),Data qualifier for Secchi depth (metres),Secchi depth (metres),Data qualifier for Ammonia as N (mg/L),Ammonia as N (mg/L),Data qualifier for Nitrogen Oxides as N (mg/L),Nitrogen Oxides as N (mg/L),Data qualifier for Total Nitrogen as N (mg/L),Total Nitrogen as N (mg/L),Data qualifier for Organic Nitrogen as N (mg/L),Organic Nitrogen as N (mg/L),Data qualifier for Dissolved Oxygen concentration (mg/L),Dissolved Oxygen concentration (mg/L),Data qualifier for Dissolved Oxygen % saturation (%),Dissolved Oxygen % saturation (%),Data qualifier for pH (Unit),pH (Unit),Data qualifier for Filterable Reactive Phosphorus as P (mg/L),Filterable Reactive Phosphorus as P (mg/L),Data qualifier for Total Phosphorus as P (mg/L),Total Phosphorus as P (mg/L),Data qualifier for Salinity (PSU),Salinity (PSU),Data qualifier for Specific Conductance at 25 deg C (mS/cm),Specific Conductance at 25 deg C (mS/cm),Data qualifier for Temperature (deg C),Temperature (deg C),Data qualifier for Turbidity (NTU),Turbidity (NTU)
1.36E+12,BURNETT RIVER 6.0km FROM MOUTH,-24.78527778,152.3830556,16/04/2013,153900,0.2,,2.8,,1.5,,,,,,,,,,7.3,,102.3,,8.12,,,,,,25.3,,39.6,,24.8,,2.2
1.36E+12,BURNETT RIVER 6.0km FROM MOUTH,-24.78527778,152.3830556,16/04/2013,153900,2,,,,,,,,,,,,,,6.7,,94.4,,8.15,,,,,,31,,47.6,,23.72,,6.5
1.36E+12,BURNETT RIVER 6.0km FROM MOUTH,-24.78527778,152.3830556,16/04/2013,153900,4,,,,,,,,,,,,,,6.6,,93.8,,8.17,,,,,,32.3,,49.4,,23.75,,5.8
1.36E+12,BURNETT RIVER 6.0km FROM MOUTH,-24.78527778,152.3830556,16/04/2013,153900,5,,,,,,,,,,,,,,6.5,,93,,8.17,,,,,,32.5,,49.6,,23.78,,6.9
1.36E+12,BURNETT RIVER 6.0km FROM MOUTH,-24.78527778,152.3830556,21/05/2013,71900,0.2,,0.9,,1.2,,,,,,,,,,6.4,,83.8,,8.06,,,,,,29,,44.8,,20.19,,4.7
1.36E+12,BURNETT RIVER 6.0km FROM MOUTH,-24.78527778,152.3830556,21/05/2013,71900,2,,,,,,,,,,,,,,6.2,,83.9,,8.1,,,,,,31.2,,47.9,,21.05,,5.3
1.36E+12,BURNETT RIVER 6.0km FROM MOUTH,-24.78527778,152.3830556,21/05/2013,71900,4,,,,,,,,,,,,,,6.2,,85.1,,8.13,,,,,,32.3,,49.4,,21.27,,7.1
1.36E+12,BURNETT RIVER 6.0km FROM MOUTH,-24.78527778,152.3830556,24/06/2013,140800,0.2,,0.5,,1,,,,,,,,,,7.2,,83.9,,7.82,,,,,,14.9,,24.6,,18.6,,6.7
1.36E+12,BURNETT RIVER 6.0km FROM MOUTH,-24.78527778,152.3830556,24/06/2013,140800,2,,,,,,,,,,,,,,7,,83.6,,7.86,,,,,,19.5,,31.4,,18.57,,9.1
1.36E+12,BURNETT RIVER 6.0km FROM MOUTH,-24.78527778,152.3830556,24/06/2013,140800,3,,,,,,,,,,,,,,6.7,,83.6,,7.92,,,,,,25.1,,39.4,,18.58,,11.9
1.36E+12,BURNETT RIVER 6.0km FROM MOUTH,-24.78527778,152.3830556,25/07/2013,130300,0.2,,0.2,,0.9,,,,,,,,,,7,,92.4,,7.86,,,,,,32.9,,50.1,,19.04,,8.4
1.36E+12,BURNETT RIVER 6.0km FROM MOUTH,-24.78527778,152.3830556,25/07/2013,130300,2,,,,,,,,,,,,,,7,,91.7,,7.87,,,,,,33,,50.3,,18.96,,9.6
1.36E+12,BURNETT RIVER 6.0km FROM MOUTH,-24.78527778,152.3830556,25/07/2013,130300,4,,,,,,,,,,,,,,7,,91.2,,7.89,,,,,,33.4,,50.8,,18.84,,11.1
1.36E+12,BURNETT RIVER 6.0km FROM MOUTH,-24.78527778,152.3830556,25/07/2013,130300,5,,,,,,,,,,,,,,6.9,,90.7,,7.91,,,,,,33.6,,51.2,,18.75,,13.6
1.36E+12,BURNETT RIVER 6.0km FROM MOUTH,-24.78527778,152.3830556,19/08/2013,111400,0.2,,2,,1.6,,,,,,,,,,6.7,,90.4,,7.84,,,,,,30.8,,47.4,,21.26,,6.4
1.36E+12,BURNETT RIVER 6.0km FROM MOUTH,-24.78527778,152.3830556,19/08/2013,111400,2,,,,,,,,,,,,,,6.6,,89.7,,7.85,,,,,,31,,47.6,,21.19,,7
1.36E+12,BURNETT RIVER 6.0km FROM MOUTH,-24.78527778,152.3830556,19/08/2013,111400,4,,,,,,,,,,,,,,6.6,,89.5,,7.85,,,,,,31.1,,47.7,,21.17,,7.6
1.36E+12,BURNETT RIVER 6.0km FROM MOUTH,-24.78527778,152.3830556,16/09/2013,114600,0.2,,1.8,,0.9,,,,,,,,,,6.5,,92.8,,7.91,,,,,,31.5,,48.3,,23.81,,2.5
1.36E+12,BURNETT RIVER 6.0km FROM MOUTH,-24.78527778,152.3830556,16/09/2013,114600,2,,,,,,,,,,,,,,6.4,,91,,7.91,,,,,,31.7,,48.6,,23.65,,3.4
1.36E+12,BURNETT RIVER 6.0km FROM MOUTH,-24.78527778,152.3830556,16/09/2013,114600,4,,,,,,,,,,,,,,6.3,,89.8,,7.92,,,,,,32.2,,49.3,,23.54,,3.4
1.36E+12,BURNETT RIVER 6.0km FROM MOUTH,-24.78527778,152.3830556,15/10/2013,72300,0.2,,0.9,,1.8,,,,,,,,,,6.2,,89.7,,8.07,,,,,,35.2,,53.3,,23.83,,3.5
1.36E+12,BURNETT RIVER 6.0km FROM MOUTH,-24.78527778,152.3830556,15/10/2013,72300,2,,,,,,,,,,,,,,6.2,,89.2,,8.08,,,,,,35.3,,53.4,,23.83,,3.7
1.36E+12,BURNETT RIVER 6.0km FROM MOUTH,-24.78527778,152.3830556,15/10/2013,72300,4,,,,,,,,,,,,,,6.1,,89.2,,8.1,,,,,,35.6,,53.9,,23.86,,4.3
1.36E+12,BURNETT RIVER 6.0km FROM MOUTH,-24.78527778,152.3830556,21/11/2013,112600,0.2,,2.7,,1.5,,,,,,,,,,6.9,,101.9,,8.02,,,,,,27.9,,43.3,,27.35,,2.8
1.36E+12,BURNETT RIVER 6.0km FROM MOUTH,-24.78527778,152.3830556,21/11/2013,112600,2,,,,,,,,,,,,,,6.4,,95.6,,8.04,,,,,,32.5,,49.6,,26.6,,4.7
1.36E+12,BURNETT RIVER 6.0km FROM MOUTH,-24.78527778,152.3830556,21/11/2013,112600,4,,,,,,,,,,,,,,6.1,,91.6,,8.05,,,,,,34.7,,52.7,,26.42,,8.7
1.36E+12,BURNETT RIVER 6.0km FROM MOUTH,-24.78527778,152.3830556,21/11/2013,112600,6,,,,,,,,,,,,,,6.1,,92.5,,8.06,,,,,,35.1,,53.2,,26.34,,8.1
1.36E+12,BURNETT RIVER 6.0km FROM MOUTH,-24.78527778,152.3830556,19/12/2013,121300,0.2,,2.9,,1,,,,,,,,,,6.8,,101.4,,7.99,,,,,,33.5,,51,,26.41,,8
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,18/05/1993,145600,0.2,,4.3,,0.9,,0.016,<,0.002,<,0.218,,0.2,,6,,84.4,,8,,0.052,,0.08,,34.4,,52.2,,22,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,18/05/1993,145600,2,,,,,,,,,,,,,,6.1,,85.6,,8,,,,,,34.4,,52.2,,22,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,18/05/1993,145600,4,,,,,,,,,,,,,,6.1,,85.6,,8,,,,,,34.4,,52.3,,22,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,16/06/1993,131100,0.2,,4.1,,0.8,,0.017,<,0.002,<,0.219,,0.2,,8.4,,113.5,,8.1,,0.045,,0.09,,38.5,,57.6,,18.7,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,16/06/1993,131100,2,,,,,,,,,,,,,,8.3,,112.2,,8.1,,,,,,38.3,,57.4,,18.6,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,16/06/1993,131100,3,,,,,,,,,,,,,,8.4,,113.1,,8.1,,,,,,37.9,,56.9,,18.5,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,15/07/1993,104600,0.2,,0.7,,2.4,,0.07,,0.17,,0.34,,0.1,,5.6,,76.3,,7.7,,0.085,,0.11,,35.5,,53.7,,20.5,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,15/07/1993,104600,2,,,,,,,,,,,,,,5.6,,77.3,,7.7,,,,,,37,,55.7,,20.4,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,15/07/1993,104600,3,,,,,,,,,,,,,,5.6,,77.3,,7.8,,,,,,36.7,,55.4,,20.4,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,12/08/1993,94700,0.2,,2.9,,,,0.048,,0.071,,0.319,,0.2,,,,,,,,0.055,,0.08,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,12/08/1993,94900,0.2,,,,1.3,,,,,,,,,,6.4,,84.4,,8.16,,,,,,33.2,,50.6,,19.2,,4
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,12/08/1993,94900,2,,,,,,,,,,,,,,6.5,,86.4,,8.22,,,,,,33.8,,51.4,,19.1,,5
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,12/08/1993,94900,3,,,,,,,,,,,,,,6.8,,89.4,,8.26,,,,,,34.2,,52,,18.9,,5
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,16/09/1993,125100,0.2,,8.3,,,,0.017,<,0.002,<,0.219,,0.2,,,,,,,,0.046,,0.08,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,16/09/1993,125400,0.2,,,,0.8,,,,,,,,,,6.4,,89.7,,7.99,,,,,,31.9,,48.9,,22.7,,16
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,16/09/1993,125400,2,,,,,,,,,,,,,,6.4,,89.5,,7.99,,,,,,32,,49,,22.6,,17
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,14/10/1993,104700,0.2,,4.4,,,,0.017,<,0.002,<,0.219,,0.2,,,,,,,,0.03,,0.06,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,14/10/1993,105000,0.2,,,,0.6,,,,,,,,,,6.1,,85.6,,7.97,,,,,,33.8,,51.4,,22.6,,13
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,14/10/1993,105000,2,,,,,,,,,,,,,,6,,84.8,,7.97,,,,,,33.9,,51.5,,22.6,,20
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,14/10/1993,105000,3,,,,,,,,,,,,,,6,,84.9,,7.97,,,,,,33.9,,51.5,,22.6,,18
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,11/11/1993,102900,0.2,,9,,0.5,,0.015,,0.002,,0.317,,0.3,,6.3,,88.9,,8.01,,0.039,,0.09,,25,,39.3,,26,,14
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,11/11/1993,102900,2,,,,,,,,,,,,,,6.1,,87,,8.02,,,,,,25,,39.2,,26,,17
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,11/11/1993,102900,3,,,,,,,,,,,,,,6.1,,86.6,,8.03,,,,,,25.1,,39.3,,26,,17
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,9/12/1993,101600,0.2,,3.3,,0.6,,0.035,,0.041,,0.376,,0.3,,5.9,,83.8,,8.38,,0.054,,0.1,,24.6,,38.7,,26.2,,13
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,9/12/1993,101600,2,,,,,,,,,,,,,,5.8,,83.1,,8.37,,,,,,24.8,,38.9,,26.3,,11
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,13/01/1994,110200,0.2,,1.6,,,,0.042,,0.032,,0.274,,0.2,,,,,,,,0.023,,0.09,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,13/01/1994,110400,0.2,,,,0.55,,,,,,,,,,5.8,,91.5,,8.22,,,,,,35.7,,54,,29.1,,16
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,13/01/1994,110400,2,,,,,,,,,,,,,,5.8,,92.1,,8.23,,,,,,35.9,,54.3,,29,,21
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,13/01/1994,110400,4,,,,,,,,,,,,,,5.8,,92.3,,8.23,,,,,,36.1,,54.4,,28.9,,29
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,13/01/1994,110400,4.5,,,,,,,,,,,,,,5.8,,91.4,,8.23,,,,,,36,,54.3,,29,,28
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,10/02/1994,114900,0.2,,7.6,,,,0.018,,0.015,,0.233,,0.2,,,,,,,,0.045,,0.08,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,10/02/1994,115200,0.2,,,,0.4,,,,,,,,,,6.4,,97.2,,8.03,,,,,,31.4,,48.1,,27.6,,16
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,10/02/1994,115200,2,,,,,,,,,,,,,,6.4,,96.5,,8.03,,,,,,31.4,,48.2,,27.6,,17
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,10/02/1994,115200,3,,,,,,,,,,,,,,6.4,,96.5,,8.04,,,,,,31.4,,48.2,,27.6,,21
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,10/03/1994,130700,0.2,,2,,,,0.08,,0.13,,1.11,,0.9,,,,,,,,0.045,,0.19,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,10/03/1994,131100,0.2,,,,0.1,,,,,,,,,,5.5,,69,,7.5,,,,,,1.66,,3.16,,26.9,,211
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,10/03/1994,131100,2,,,,,,,,,,,,,,5.4,,68,,7.31,,,,,,2.88,,5.33,,26.8,,336
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,10/03/1994,131100,3,,,,,,,,,,,,,,5.4,,69,,7.31,,,,,,4.03,,7.32,,26.9,,406
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,21/04/1994,124900,0.2,,2.7,,,,0.01,<,0.002,<,0.312,,0.3,,,,,,,,0.035,,0.06,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,21/04/1994,125500,0.2,,,,0.7,,,,,,,,,,6.5,,91.2,,8.32,,,,,,30.5,,46.9,,23.3,,2
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,21/04/1994,125500,2,,,,,,,,,,,,,,6.4,,89.6,,8.32,,,,,,31.3,,48,,23.1,,13
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,19/05/1994,140800,0.2,,3.3,,,,0.008,<,0.002,<,0.21,,0.2,,,,,,,,0.013,,0.038,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,19/05/1994,141500,0.2,,,,1.45,,,,,,,,,,7.6,,104.9,,8.33,,,,,,34,,51.6,,21.7,,8
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,19/05/1994,141500,2,,,,,,,,,,,,,,7.7,,106.7,,8.33,,,,,,33.9,,51.6,,21.7,,9
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,19/05/1994,141500,3,,,,,,,,,,,,,,7.7,,106.4,,8.33,,,,,,33.9,,51.6,,21.7,,9
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,9/06/1994,124400,0.2,,3.8,,,,0.026,,0.1,,0.326,,0.2,,,,,,,,0.055,,0.077,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,9/06/1994,124500,0.2,,,,0.7,,,,,,,,,,6.5,,87.5,,7.91,,,,,,31,,47.6,,21.4,,8
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,9/06/1994,124500,2,,,,,,,,,,,,,,6.5,,88.6,,7.9,,,,,,31,,47.7,,21.4,,9
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,21/07/1994,122300,0.2,,3.7,,,,0.017,,0.12,,0.337,,0.2,,,,,,,,0.061,,0.062,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,21/07/1994,123300,0.2,,,,0.7,,,,,,,,,,6.9,,89.1,,8.08,,,,,,31.6,,48.5,,18.6,,3
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,21/07/1994,123300,2,,,,,,,,,,,,,,6.8,,88.2,,8.09,,,,,,31.6,,48.5,,18.6,,4
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,18/08/1994,130600,0.2,,4.6,,1.4,,0.011,,0.13,,0.241,,0.1,,7,,92,,8.51,,0.068,,0.09,,32,,49,,19.1,,4
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,18/08/1994,130600,2,,,,,,,,,,,,,,7,,91.1,,8.5,,,,,,32.1,,49.1,,19,,5
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,15/09/1994,125700,0.2,,8.4,,,,0.012,,0.084,,0.196,,0.1,,,,,,,,0.042,,0.07,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,15/09/1994,125900,0.2,,,,0.7,,,,,,,,,,7.6,,106.8,,8.3,,,,,,33.4,,50.9,,22.5,,6
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,15/09/1994,125900,2,,,,,,,,,,,,,,7.4,,102.8,,8.32,,,,,,33.9,,51.5,,22.2,,9
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,18/10/1994,105200,0.2,,4.7,,,,0.009,,0.003,<,0.112,<,0.1,,,,,,,,0.022,,0.045,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,18/10/1994,105400,0.2,,,,1.2,,,,,,,,,,6.6,,95.6,,8.05,,,,,,35.9,,54.2,,23.3,,8
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,18/10/1994,105400,2,,,,,,,,,,,,,,6.6,,94.7,,8.07,,,,,,35.8,,54.2,,23.4,,11
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,18/10/1994,105400,3,,,,,,,,,,,,,,6.5,,94.2,,8.07,,,,,,35.9,,54.2,,23.4,,11
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,17/11/1994,124800,0.2,,4.9,,,,0.009,,0.008,,0.217,,0.2,,,,,,,,0.029,,0.061,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,17/11/1994,125000,0.2,,,,1.15,,,,,,,,,,6.2,,96.3,,7.85,,,,,,35.1,,53.2,,27.7,,9
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,17/11/1994,125000,2,,,,,,,,,,,,,,6.2,,96.3,,7.85,,,,,,35.2,,53.3,,27.7,,12
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,13/12/1994,95000,0.2,,,,1.4,,,,,,,,,,6.5,,98.8,,8.18,,,,,,36.4,,55,,26,,3
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,13/12/1994,95400,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,13/12/1994,95500,0.2,,,,,,0.008,,0.004,,0.212,,0.2,,,,,,,,0.032,,0.052,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,13/12/1994,95900,0.2,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,13/12/1994,95000,2,,,,,,,,,,,,,,6.4,,96.4,,8.19,,,,,,36.3,,54.8,,26,,5
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,13/12/1994,95000,3,,,,,,,,,,,,,,6.4,,96.1,,8.19,,,,,,36.3,,54.8,,26,,3
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,19/01/1995,124500,0.2,,,,0.7,,,,,,,,,,5.6,,89.1,,8.34,,,,,,37.7,,56.6,,28.3,,15
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,19/01/1995,124700,0.2,,5.2,,,,0.014,,0.005,<,0.119,<,0.1,,,,,,,,0.02,,0.043,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,19/01/1995,124500,2,,,,,,,,,,,,,,5.6,,89,,8.34,,,,,,37.7,,56.6,,28.3,,16
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,19/01/1995,124500,3.5,,,,,,,,,,,,,,5.7,,89.6,,8.34,,,,,,37.7,,56.6,,28.3,,16
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,14/02/1995,103600,0.2,,4.3,,,,0.1,,0.35,,0.85,,0.4,,,,,,,,0.08,,0.13,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,14/02/1995,103700,0.2,,,,0.2,,,,,,,,,,5.7,,77.4,,7.77,,,,,,23.2,,36.6,,24.5,,26
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,14/02/1995,103700,2,,,,,,,,,,,,,,5.7,,78.2,,7.8,,,,,,24,,37.8,,24.5,,57
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,16/03/1995,121300,0.2,,,,0.7,,,,,,,,,,6.9,,101.4,,8.2,,,,,,30.6,,47,,26.2,,14
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,16/03/1995,121500,0.2,,4.7,,,,0.005,<,0.002,<,0.307,,0.3,,,,,,,,0.027,,0.06,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,16/03/1995,121300,2,,,,,,,,,,,,,,6.8,,100.1,,8.2,,,,,,30.8,,47.3,,26.2,,22
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,5/04/1995,133700,0.2,,4.4,,,,0.009,<,0.002,<,0.111,,0.1,,,,,,,,0.019,,0.033,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,5/04/1995,134500,0.2,,,,1.6,,,,,,,,,,6.5,,98.2,,8.54,,,,,,33,,50.4,,27,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,5/04/1995,134500,2,,,,,,,,,,,,,,6.1,,92.3,,8.54,,,,,,33.7,,51.3,,27,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,5/04/1995,134500,3,,,,,,,,,,,,,,6.1,,92.7,,8.55,,,,,,33.9,,51.5,,27,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,11/05/1995,100100,0.2,,2,,1.5,,0.022,,0.051,,0.173,,0.1,,6.5,,88.1,,7.94,,0.043,,0.047,,31.9,,48.9,,21.1,,4
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,11/05/1995,100100,2,,,,,,,,,,,,,,6.5,,88.6,,7.91,,,,,,31.8,,48.7,,21.1,,6
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,11/05/1995,100100,2.5,,,,,,,,,,,,,,6.6,,88.5,,7.91,,,,,,31.5,,48.2,,21.1,,6
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,31/05/1995,121500,0.2,,,,1.6,,,,,,,,,,7.5,,102,,8.37,,,,,,34.2,,51.9,,20.6,,1
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,31/05/1995,121700,0.2,,8,,,,0.009,,0.017,,0.126,,0.1,,,,,,,,0.018,,0.028,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,31/05/1995,121500,2,,,,,,,,,,,,,,7.6,,103.1,,8.38,,,,,,34.3,,52.1,,20.6,,3
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,31/05/1995,121500,3,,,,,,,,,,,,,,7.6,,102.8,,8.38,,,,,,34.3,,52.1,,20.6,,2
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,13/07/1995,125900,0.2,,2.5,,1,,0.025,,0.047,,0.272,,0.2,,6.7,,86.8,,8.25,,0.041,,0.051,,33.4,,50.9,,18.4,,4
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,13/07/1995,125900,2,,,,,,,,,,,,,,6.8,,87.8,,8.24,,,,,,33.4,,51,,18.4,,9
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,8/08/1995,103100,0.2,,1.9,,1.2,,,,,,,,,,6.3,,78.9,,8.08,,0.047,,0.048,,34.1,,51.8,,16.1,,5
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,8/08/1995,103100,2,,,,,,,,,,,,,,6.3,,79.1,,8.05,,,,,,34.1,,51.8,,16.1,,6
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,14/09/1995,112000,0.2,,1.9,,,,0.016,,0.03,,0.146,,0.1,,,,,,,,0.015,,0.023,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,14/09/1995,112600,0.2,,,,1.7,,,,,,,,,,6.6,,92.6,,8.12,,,,,,36,,54.4,,21.5,,4
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,14/09/1995,112600,2,,,,,,,,,,,,,,6.8,,94.5,,8.12,,,,,,36.2,,54.7,,21.5,,5
